trip,timestamp,longitude,latitude,fsd_active,video_on,fsd_event,source_file,speed_kmh,elevation_m,temperature_c,humidity_percent,pressure_hpa,weather_condition,wind_speed_kmh,wind_direction_degrees
1,2025-07-27 11:30:37,-118.33907338148605,34.0907160099572,True,True,,trip_log_Day1_iPhone.csv,23.889278717857138,282.299605781866,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:30:38,-118.33901013436756,34.09071604352094,True,True,,trip_log_Day1_iPhone.csv,21.012674618216273,282.38633377135346,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:30:39,-118.33895585547292,34.0907163835489,True,True,,trip_log_Day1_iPhone.csv,18.033657110861743,282.473061760841,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:30:40,-118.33891192087655,34.09071646261509,True,True,,trip_log_Day1_iPhone.csv,14.596480717704095,282.5597897503285,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:30:41,-118.33887823603246,34.09071635048899,True,True,,trip_log_Day1_iPhone.csv,11.191247971448437,282.64651773981603,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:30:42,-118.3388565429979,34.09068522215904,True,True,,trip_log_Day1_iPhone.csv,14.368590398809664,282.7332457293035,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:30:43,-118.3388476741136,34.09068522215901,True,True,,trip_log_Day1_iPhone.csv,2.94652174244944,282.81997371879106,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:30:44,-118.33884561260965,34.09068538063495,True,True,,trip_log_Day1_iPhone.csv,0.6878137719745905,282.9067017082786,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:30:45,-118.33884621647508,34.09068537698428,True,True,,trip_log_Day1_iPhone.csv,0.20062834615922626,282.9934296977661,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:30:46,-118.33884611325249,34.090685377608494,True,True,,trip_log_Day1_iPhone.csv,0.034294690011920835,283.08015768725363,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:30:47,-118.338846384061,34.090685222159046,True,True,,trip_log_Day1_iPhone.csv,0.10930742318305345,283.1668856767411,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:30:48,-118.3388464597276,34.090685222159,True,True,,trip_log_Day1_iPhone.csv,0.025138821335990866,283.25361366622866,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:30:49,-118.33884648943996,34.09068522215894,True,True,,trip_log_Day1_iPhone.csv,0.009871376429082115,283.34034165571614,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:30:50,-118.33884662141762,34.090685222158946,True,True,,trip_log_Day1_iPhone.csv,0.043847120235024115,283.4270696452037,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:30:51,-118.33884662141762,34.090685222158946,True,True,,trip_log_Day1_iPhone.csv,0.0,283.5137976346912,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:30:52,-118.33884662141762,34.090685222158946,True,True,,trip_log_Day1_iPhone.csv,0.0,283.6005256241787,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:30:53,-118.33884662141762,34.090685222158946,True,True,,trip_log_Day1_iPhone.csv,0.0,283.6872536136662,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:30:54,-118.33884662141762,34.090685222158946,True,True,,trip_log_Day1_iPhone.csv,0.0,283.77398160315374,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:30:55,-118.33884662141762,34.090685222158946,True,True,,trip_log_Day1_iPhone.csv,0.0,283.8607095926413,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:30:56,-118.33884662141762,34.090685222158946,True,True,,trip_log_Day1_iPhone.csv,0.0,283.94743758212877,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:30:57,-118.33884662141762,34.090685222158946,True,True,,trip_log_Day1_iPhone.csv,0.0,284.0341655716163,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:30:58,-118.33884662141762,34.090685222158946,True,True,,trip_log_Day1_iPhone.csv,0.0,284.1208935611038,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:30:59,-118.33884662141762,34.090685222158946,True,True,,trip_log_Day1_iPhone.csv,0.0,284.20762155059134,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:31:00,-118.33884662141762,34.090685222158946,True,True,,trip_log_Day1_iPhone.csv,0.0,284.2943495400788,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:31:01,-118.33884662141762,34.090685222158946,True,True,,trip_log_Day1_iPhone.csv,0.0,284.38107752956637,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:31:02,-118.33884662141762,34.090685222158946,True,True,,trip_log_Day1_iPhone.csv,0.0,284.46780551905385,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:31:03,-118.33884662141762,34.090685222158946,True,True,,trip_log_Day1_iPhone.csv,0.0,284.5545335085414,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:31:04,-118.33884662141762,34.090685222158946,True,True,,trip_log_Day1_iPhone.csv,0.0,284.6412614980289,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:31:05,-118.33884662141762,34.090685222158946,True,True,,trip_log_Day1_iPhone.csv,0.0,284.7279894875164,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:31:06,-118.33884662141762,34.090685222158946,True,True,,trip_log_Day1_iPhone.csv,0.0,284.81471747700397,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:31:07,-118.33884662141762,34.090685222158946,True,True,,trip_log_Day1_iPhone.csv,0.0,284.90144546649145,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:31:08,-118.33884662141762,34.090685222158946,True,True,,trip_log_Day1_iPhone.csv,0.0,284.988173455979,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:31:09,-118.33884662141762,34.090685222158946,True,True,,trip_log_Day1_iPhone.csv,0.0,285.0749014454665,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:31:10,-118.33884662141762,34.090685222158946,True,True,,trip_log_Day1_iPhone.csv,0.0,285.161629434954,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:31:11,-118.33884662141762,34.090685222158946,True,True,,trip_log_Day1_iPhone.csv,0.0,285.2483574244415,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:31:12,-118.33884662141762,34.090685222158946,True,True,,trip_log_Day1_iPhone.csv,0.0,285.33508541392905,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:31:13,-118.3388444701857,34.09068522215869,True,True,,trip_log_Day1_iPhone.csv,0.7147067633641215,285.42181340341654,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:31:14,-118.33883580957352,34.09068522215873,True,True,,trip_log_Day1_iPhone.csv,2.877327204953925,285.5085413929041,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:31:15,-118.33881747154288,34.09068555075713,True,True,,trip_log_Day1_iPhone.csv,6.093882265457101,285.59526938239156,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:31:16,-118.33879943178972,34.09068565981358,True,True,,trip_log_Day1_iPhone.csv,5.993530418092809,285.6819973718791,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:31:17,-118.33878210830156,34.09068576453998,True,True,,trip_log_Day1_iPhone.csv,5.755558417521048,285.76872536136665,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:31:18,-118.33876624719996,34.09068522215895,True,True,,trip_log_Day1_iPhone.csv,5.274004940167118,285.85545335085413,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:31:19,-118.33875249760337,34.090685222158996,True,True,,trip_log_Day1_iPhone.csv,4.568047557799281,285.9421813403417,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:31:20,-118.33874029635854,34.0906852221589,True,True,,trip_log_Day1_iPhone.csv,4.053636503180434,286.02890932982916,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:31:21,-118.33873043925416,34.09068607689662,True,True,,trip_log_Day1_iPhone.csv,3.292578376308259,286.1156373193167,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:31:22,-118.3387235483126,34.09068611855497,True,True,,trip_log_Day1_iPhone.csv,2.2894474930762536,286.2023653088042,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:31:23,-118.33871764595666,34.09068615423659,True,True,,trip_log_Day1_iPhone.csv,1.9609996496054114,286.28909329829173,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:31:24,-118.3387133727429,34.09068618006985,True,True,,trip_log_Day1_iPhone.csv,1.4197332014944082,286.3758212877792,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:31:25,-118.33871024284709,34.09068619899105,True,True,,trip_log_Day1_iPhone.csv,1.039877069431768,286.46254927726676,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:31:26,-118.33870894309804,34.09068620684843,True,True,,trip_log_Day1_iPhone.csv,0.4318288231363278,286.54927726675425,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:31:27,-118.33870942412015,34.090686203940585,True,True,,trip_log_Day1_iPhone.csv,0.15981486077704155,286.6360052562418,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:31:28,-118.33870953614098,34.09068620326327,True,True,,trip_log_Day1_iPhone.csv,0.037217817574495445,286.72273324572933,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:31:29,-118.338709618604,34.090686202764694,True,True,,trip_log_Day1_iPhone.csv,0.027397525914737965,286.8094612352168,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:31:30,-118.338709618604,34.09068620276459,True,True,,trip_log_Day1_iPhone.csv,4.4504209635602145e-08,286.89618922470436,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:31:31,-118.338709618604,34.09068620276475,True,True,,trip_log_Day1_iPhone.csv,6.358383309975122e-08,286.98291721419184,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:31:32,-118.338709618604,34.09068620276459,True,True,,trip_log_Day1_iPhone.csv,6.358383309975122e-08,287.0696452036794,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:31:33,-118.338709618604,34.09068620276462,True,True,,trip_log_Day1_iPhone.csv,1.5259722296453743e-08,287.15637319316687,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:31:34,-118.338709618604,34.09068620276468,True,True,,trip_log_Day1_iPhone.csv,2.1619596784503435e-08,287.2431011826544,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:31:35,-118.338709618604,34.09068620276459,True,True,,trip_log_Day1_iPhone.csv,3.687931908095718e-08,287.3298291721419,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:31:36,-118.338709618604,34.09068620276478,True,True,,trip_log_Day1_iPhone.csv,7.757108343923683e-08,287.41655716162944,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:31:37,-118.338709618604,34.090686202764665,True,True,,trip_log_Day1_iPhone.csv,4.4509180229184043e-08,287.5032851511169,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:31:38,-118.338709618604,34.09068620276459,True,True,,trip_log_Day1_iPhone.csv,3.306190321005279e-08,287.59001314060447,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:31:39,-118.338709618604,34.090686202764594,True,True,,trip_log_Day1_iPhone.csv,5.082431937499657e-09,287.67674113009195,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:31:40,-118.338709618604,34.09068620276462,True,True,,trip_log_Day1_iPhone.csv,1.1449762315922211e-08,287.7634691195795,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:31:41,-118.338709618604,34.090686202764694,True,True,,trip_log_Day1_iPhone.csv,3.051695929611652e-08,287.85019710906704,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:31:42,-118.338709618604,34.09068620276459,True,True,,trip_log_Day1_iPhone.csv,4.4504209635602145e-08,287.9369250985545,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:31:43,-118.338709618604,34.09068620276459,True,True,,trip_log_Day1_iPhone.csv,0.0,288.02365308804207,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:31:44,-118.33870577624876,34.090686225992805,True,True,,trip_log_Day1_iPhone.csv,1.2765846983400173,288.11038107752955,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:31:45,-118.33867603923314,34.09068640576318,True,True,,trip_log_Day1_iPhone.csv,9.879830651272721,288.1971090670171,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:31:46,-118.33863259839458,34.090686668381174,True,True,,trip_log_Day1_iPhone.csv,14.432790864488371,288.2838370565046,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:31:47,-118.33860278741086,34.09069437386811,True,True,,trip_log_Day1_iPhone.csv,10.37111498486861,288.3705650459921,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:31:48,-118.3385581759113,34.09083733018712,True,True,,trip_log_Day1_iPhone.csv,58.97890455566773,288.4572930354796,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:31:49,-118.3385596205581,34.09090501184087,True,True,,trip_log_Day1_iPhone.csv,27.031339331482926,288.54402102496715,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:31:50,-118.33856126892448,34.09098230187823,True,True,,trip_log_Day1_iPhone.csv,30.868818785233298,288.63074901445464,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:31:51,-118.33856308528291,34.09106906182168,True,True,,trip_log_Day1_iPhone.csv,34.65080060263926,288.7174770039422,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:31:52,-118.33856728911492,34.09116846271696,True,True,,trip_log_Day1_iPhone.csv,39.71797662604001,288.8042049934297,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:31:53,-118.33857193466972,34.09127170815347,True,True,,trip_log_Day1_iPhone.csv,41.25751956783902,288.8909329829172,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:31:54,-118.33857342299314,34.091380151732935,True,True,,trip_log_Day1_iPhone.csv,43.30722137702081,288.97766097240475,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:31:55,-118.33857204377388,34.09149383826944,True,True,,trip_log_Day1_iPhone.csv,45.40036355891274,289.06438896189223,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:31:56,-118.33857082299258,34.09161140473659,True,True,,trip_log_Day1_iPhone.csv,46.94916318057964,289.1511169513798,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:31:57,-118.33856962741848,34.09173024315627,True,True,,trip_log_Day1_iPhone.csv,47.45699892274958,289.23784494086726,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:31:58,-118.33856875958932,34.09185037835062,True,True,,trip_log_Day1_iPhone.csv,47.97404052318695,289.3245729303548,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:31:59,-118.33856792249594,34.091971113338005,True,True,,trip_log_Day1_iPhone.csv,48.213490474971,289.4113009198423,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:32:00,-118.33856676498138,34.09209050266397,True,True,,trip_log_Day1_iPhone.csv,47.67688188279352,289.49802890932983,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:32:01,-118.33857206857094,34.0922116859077,True,True,,trip_log_Day1_iPhone.csv,48.423758179470354,289.5847568988173,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:32:02,-118.33857906799275,34.09233177199399,True,True,,trip_log_Day1_iPhone.csv,48.009916401104284,289.67148488830486,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:32:03,-118.33858541554156,34.09244778888795,True,True,,trip_log_Day1_iPhone.csv,46.37660216227185,289.7582128777924,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:32:04,-118.33858231325256,34.092565008550835,True,True,,trip_log_Day1_iPhone.csv,46.82027575713696,289.8449408672799,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:32:05,-118.33857584518074,34.092681914685876,True,True,,trip_log_Day1_iPhone.csv,46.73316078514095,289.93166885676743,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:32:06,-118.33861116631664,34.092800734656414,True,True,,trip_log_Day1_iPhone.csv,48.877492016456955,290.0183968462549,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:32:07,-118.33861277306904,34.09291750110684,True,True,,trip_log_Day1_iPhone.csv,46.631008735256074,290.10512483574246,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:32:08,-118.33861060651444,34.093033423565885,True,True,,trip_log_Day1_iPhone.csv,46.29652156236865,290.19185282522994,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:32:09,-118.3385895976514,34.09314917062529,True,True,,trip_log_Day1_iPhone.csv,46.744894095113736,290.2785808147175,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:32:10,-118.33860606263006,34.0932648582443,True,True,,trip_log_Day1_iPhone.csv,46.51986433627543,290.365308804205,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:32:11,-118.3385849892727,34.09337947435941,True,True,,trip_log_Day1_iPhone.csv,46.301623379976434,290.4520367936925,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:32:12,-118.33858272296852,34.09349273408109,True,True,,trip_log_Day1_iPhone.csv,45.23389392922703,290.53876478318,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:32:13,-118.33857612298765,34.0936048986714,True,True,,trip_log_Day1_iPhone.csv,44.843949948212135,290.62549277266754,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:32:14,-118.33857591256223,34.09370770458102,True,True,,trip_log_Day1_iPhone.csv,41.05320246329036,290.7122207621551,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:32:15,-118.33857507982474,34.09380020254009,True,True,,trip_log_Day1_iPhone.csv,36.937939845797935,290.79894875164257,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:32:16,-118.3385729500925,34.09388289993821,True,True,,trip_log_Day1_iPhone.csv,33.03085750339825,290.8856767411301,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:32:17,-118.33857033754732,34.093956697164074,True,True,,trip_log_Day1_iPhone.csv,29.48198133307171,290.9724047306176,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:32:18,-118.33856782459206,34.09402068561074,True,True,,trip_log_Day1_iPhone.csv,25.565930149072685,291.05913272010514,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:32:19,-118.33856624024791,34.094078363342796,True,True,,trip_log_Day1_iPhone.csv,23.038272376701602,291.1458607095926,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:32:20,-118.33856542298636,34.094131986641614,True,True,,trip_log_Day1_iPhone.csv,21.41493687667393,291.23258869908017,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:32:21,-118.33856570603233,34.09418543228414,True,True,,trip_log_Day1_iPhone.csv,21.34248008446254,291.31931668856765,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:32:22,-118.33856643599076,34.09424339641981,True,True,,trip_log_Day1_iPhone.csv,23.14789848963496,291.4060446780552,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:32:23,-118.33856725939508,34.094308780840585,True,True,,trip_log_Day1_iPhone.csv,26.11117948114538,291.4927726675427,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:32:24,-118.3385681737656,34.094381388686855,True,True,,trip_log_Day1_iPhone.csv,28.995844945219584,291.5795006570302,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:32:25,-118.3385691826491,34.09446150219111,True,True,,trip_log_Day1_iPhone.csv,31.99321964857804,291.66622864651777,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:32:26,-118.33856986832444,34.09454970098905,True,True,,trip_log_Day1_iPhone.csv,35.220874996542186,291.75295663600525,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:32:27,-118.3385708278983,34.09464445005368,True,True,,trip_log_Day1_iPhone.csv,37.83717850009124,291.8396846254928,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:32:28,-118.33857183620928,34.09474401129582,True,True,,trip_log_Day1_iPhone.csv,39.75887851762371,291.9264126149803,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:32:29,-118.33857342298384,34.09484560923576,True,True,,trip_log_Day1_iPhone.csv,40.574200534077825,292.0131406044678,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:32:30,-118.33857482352842,34.094950165049,True,True,,trip_log_Day1_iPhone.csv,41.754527060268586,292.0998685939553,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:32:31,-118.3385754500908,34.095057612399074,True,True,,trip_log_Day1_iPhone.csv,42.9071082991954,292.18659658344285,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
1,2025-07-27 11:32:32,-118.33857676362238,34.09516480801149,True,True,,trip_log_Day1_iPhone.csv,42.8083027412406,292.27332457293033,27.945149422173927,32.68570910087685,1014.2963775306212,Partly Cloudy,17.67217372911078,196.09968214932775
